seconds  wavelength (angs)  Llam
4.3200e+04	2.5017e+03	0.0000e+00
4.3200e+04	2.5142e+03	0.0000e+00
4.3200e+04	2.5267e+03	0.0000e+00
4.3200e+04	2.5394e+03	0.0000e+00
4.3200e+04	2.5521e+03	2.2367e+33
4.3200e+04	2.5648e+03	0.0000e+00
4.3200e+04	2.5777e+03	0.0000e+00
4.3200e+04	2.5905e+03	0.0000e+00
4.3200e+04	2.6035e+03	0.0000e+00
4.3200e+04	2.6165e+03	0.0000e+00
4.3200e+04	2.6296e+03	0.0000e+00
4.3200e+04	2.6427e+03	0.0000e+00
4.3200e+04	2.6560e+03	0.0000e+00
4.3200e+04	2.6692e+03	0.0000e+00
4.3200e+04	2.6826e+03	0.0000e+00
4.3200e+04	2.6960e+03	0.0000e+00
4.3200e+04	2.7095e+03	0.0000e+00
4.3200e+04	2.7230e+03	0.0000e+00
4.3200e+04	2.7366e+03	0.0000e+00
4.3200e+04	2.7503e+03	0.0000e+00
4.3200e+04	2.7641e+03	0.0000e+00
4.3200e+04	2.7779e+03	0.0000e+00
4.3200e+04	2.7918e+03	0.0000e+00
4.3200e+04	2.8057e+03	0.0000e+00
4.3200e+04	2.8198e+03	0.0000e+00
4.3200e+04	2.8339e+03	0.0000e+00
4.3200e+04	2.8480e+03	0.0000e+00
4.3200e+04	2.8623e+03	0.0000e+00
4.3200e+04	2.8766e+03	0.0000e+00
4.3200e+04	2.8910e+03	0.0000e+00
4.3200e+04	2.9054e+03	0.0000e+00
4.3200e+04	2.9200e+03	0.0000e+00
4.3200e+04	2.9346e+03	0.0000e+00
4.3200e+04	2.9492e+03	0.0000e+00
4.3200e+04	2.9640e+03	0.0000e+00
4.3200e+04	2.9788e+03	0.0000e+00
4.3200e+04	2.9937e+03	0.0000e+00
4.3200e+04	3.0087e+03	0.0000e+00
4.3200e+04	3.0237e+03	0.0000e+00
4.3200e+04	3.0388e+03	0.0000e+00
4.3200e+04	3.0540e+03	2.2069e+33
4.3200e+04	3.0693e+03	0.0000e+00
4.3200e+04	3.0846e+03	0.0000e+00
4.3200e+04	3.1001e+03	0.0000e+00
4.3200e+04	3.1156e+03	0.0000e+00
4.3200e+04	3.1311e+03	0.0000e+00
4.3200e+04	3.1468e+03	0.0000e+00
4.3200e+04	3.1625e+03	0.0000e+00
4.3200e+04	3.1783e+03	0.0000e+00
4.3200e+04	3.1942e+03	0.0000e+00
4.3200e+04	3.2102e+03	0.0000e+00
4.3200e+04	3.2262e+03	0.0000e+00
4.3200e+04	3.2424e+03	0.0000e+00
4.3200e+04	3.2586e+03	0.0000e+00
4.3200e+04	3.2749e+03	0.0000e+00
4.3200e+04	3.2913e+03	0.0000e+00
4.3200e+04	3.3077e+03	0.0000e+00
4.3200e+04	3.3243e+03	0.0000e+00
4.3200e+04	3.3409e+03	1.2730e+38
4.3200e+04	3.3576e+03	0.0000e+00
4.3200e+04	3.3744e+03	0.0000e+00
4.3200e+04	3.3912e+03	0.0000e+00
4.3200e+04	3.4082e+03	0.0000e+00
4.3200e+04	3.4252e+03	0.0000e+00
4.3200e+04	3.4424e+03	0.0000e+00
4.3200e+04	3.4596e+03	0.0000e+00
4.3200e+04	3.4769e+03	0.0000e+00
4.3200e+04	3.4943e+03	1.6736e+33
4.3200e+04	3.5117e+03	0.0000e+00
4.3200e+04	3.5293e+03	0.0000e+00
4.3200e+04	3.5469e+03	0.0000e+00
4.3200e+04	3.5647e+03	0.0000e+00
4.3200e+04	3.5825e+03	0.0000e+00
4.3200e+04	3.6004e+03	0.0000e+00
4.3200e+04	3.6184e+03	1.6959e+33
4.3200e+04	3.6365e+03	0.0000e+00
4.3200e+04	3.6547e+03	0.0000e+00
4.3200e+04	3.6730e+03	0.0000e+00
4.3200e+04	3.6913e+03	0.0000e+00
4.3200e+04	3.7098e+03	0.0000e+00
4.3200e+04	3.7283e+03	1.6554e+33
4.3200e+04	3.7470e+03	0.0000e+00
4.3200e+04	3.7657e+03	0.0000e+00
4.3200e+04	3.7845e+03	0.0000e+00
4.3200e+04	3.8035e+03	0.0000e+00
4.3200e+04	3.8225e+03	0.0000e+00
4.3200e+04	3.8416e+03	0.0000e+00
4.3200e+04	3.8608e+03	0.0000e+00
4.3200e+04	3.8801e+03	0.0000e+00
4.3200e+04	3.8995e+03	0.0000e+00
4.3200e+04	3.9190e+03	0.0000e+00
4.3200e+04	3.9386e+03	1.6498e+33
4.3200e+04	3.9583e+03	1.6444e+33
4.3200e+04	3.9781e+03	0.0000e+00
4.3200e+04	3.9980e+03	0.0000e+00
4.3200e+04	4.0179e+03	0.0000e+00
4.3200e+04	4.0380e+03	0.0000e+00
4.3200e+04	4.0582e+03	0.0000e+00
4.3200e+04	4.0785e+03	0.0000e+00
4.3200e+04	4.0989e+03	0.0000e+00
4.3200e+04	4.1194e+03	0.0000e+00
4.3200e+04	4.1400e+03	0.0000e+00
4.3200e+04	4.1607e+03	0.0000e+00
4.3200e+04	4.1815e+03	0.0000e+00
4.3200e+04	4.2024e+03	0.0000e+00
4.3200e+04	4.2234e+03	0.0000e+00
4.3200e+04	4.2445e+03	0.0000e+00
4.3200e+04	4.2658e+03	0.0000e+00
4.3200e+04	4.2871e+03	0.0000e+00
4.3200e+04	4.3085e+03	0.0000e+00
4.3200e+04	4.3301e+03	0.0000e+00
4.3200e+04	4.3517e+03	1.4621e+33
4.3200e+04	4.3735e+03	0.0000e+00
4.3200e+04	4.3954e+03	0.0000e+00
4.3200e+04	4.4173e+03	0.0000e+00
4.3200e+04	4.4394e+03	0.0000e+00
4.3200e+04	4.4616e+03	0.0000e+00
4.3200e+04	4.4839e+03	0.0000e+00
4.3200e+04	4.5063e+03	0.0000e+00
4.3200e+04	4.5289e+03	0.0000e+00
4.3200e+04	4.5515e+03	0.0000e+00
4.3200e+04	4.5743e+03	0.0000e+00
4.3200e+04	4.5971e+03	0.0000e+00
4.3200e+04	4.6201e+03	0.0000e+00
4.3200e+04	4.6432e+03	1.3204e+33
4.3200e+04	4.6664e+03	0.0000e+00
4.3200e+04	4.6898e+03	0.0000e+00
4.3200e+04	4.7132e+03	0.0000e+00
4.3200e+04	4.7368e+03	1.4156e+33
4.3200e+04	4.7605e+03	0.0000e+00
4.3200e+04	4.7843e+03	0.0000e+00
4.3200e+04	4.8082e+03	0.0000e+00
4.3200e+04	4.8322e+03	1.2540e+33
4.3200e+04	4.8564e+03	0.0000e+00
4.3200e+04	4.8807e+03	0.0000e+00
4.3200e+04	4.9051e+03	1.3697e+33
4.3200e+04	4.9296e+03	0.0000e+00
4.3200e+04	4.9543e+03	0.0000e+00
4.3200e+04	4.9790e+03	1.1733e+33
4.3200e+04	5.0039e+03	0.0000e+00
4.3200e+04	5.0289e+03	0.0000e+00
4.3200e+04	5.0541e+03	0.0000e+00
4.3200e+04	5.0794e+03	1.3214e+33
4.3200e+04	5.1048e+03	1.1594e+33
4.3200e+04	5.1303e+03	1.2800e+33
4.3200e+04	5.1559e+03	1.2192e+33
4.3200e+04	5.1817e+03	0.0000e+00
4.3200e+04	5.2076e+03	0.0000e+00
4.3200e+04	5.2337e+03	0.0000e+00
4.3200e+04	5.2598e+03	0.0000e+00
4.3200e+04	5.2861e+03	0.0000e+00
4.3200e+04	5.3126e+03	0.0000e+00
4.3200e+04	5.3391e+03	0.0000e+00
4.3200e+04	5.3658e+03	0.0000e+00
4.3200e+04	5.3926e+03	0.0000e+00
4.3200e+04	5.4196e+03	0.0000e+00
4.3200e+04	5.4467e+03	0.0000e+00
4.3200e+04	5.4739e+03	2.2542e+33
4.3200e+04	5.5013e+03	0.0000e+00
4.3200e+04	5.5288e+03	0.0000e+00
4.3200e+04	5.5565e+03	0.0000e+00
4.3200e+04	5.5842e+03	0.0000e+00
4.3200e+04	5.6122e+03	0.0000e+00
4.3200e+04	5.6402e+03	0.0000e+00
4.3200e+04	5.6684e+03	0.0000e+00
4.3200e+04	5.6968e+03	1.1503e+33
4.3200e+04	5.7253e+03	7.4021e+37
4.3200e+04	5.7539e+03	0.0000e+00
4.3200e+04	5.7827e+03	1.1063e+33
4.3200e+04	5.8116e+03	0.0000e+00
4.3200e+04	5.8406e+03	2.1037e+33
4.3200e+04	5.8698e+03	2.1865e+33
4.3200e+04	5.8992e+03	2.1048e+33
4.3200e+04	5.9287e+03	0.0000e+00
4.3200e+04	5.9583e+03	1.0375e+33
4.3200e+04	5.9881e+03	0.0000e+00
4.3200e+04	6.0180e+03	9.4851e+32
4.3200e+04	6.0481e+03	1.0815e+33
4.3200e+04	6.0784e+03	0.0000e+00
4.3200e+04	6.1088e+03	0.0000e+00
4.3200e+04	6.1393e+03	9.1479e+32
4.3200e+04	6.1700e+03	0.0000e+00
4.3200e+04	6.2009e+03	0.0000e+00
4.3200e+04	6.2319e+03	0.0000e+00
4.3200e+04	6.2630e+03	0.0000e+00
4.3200e+04	6.2943e+03	9.1830e+32
4.3200e+04	6.3258e+03	0.0000e+00
4.3200e+04	6.3574e+03	1.0216e+33
4.3200e+04	6.3892e+03	1.0326e+33
4.3200e+04	6.4212e+03	0.0000e+00
4.3200e+04	6.4533e+03	0.0000e+00
4.3200e+04	6.4855e+03	0.0000e+00
4.3200e+04	6.5180e+03	1.9839e+33
4.3200e+04	6.5506e+03	9.1841e+32
4.3200e+04	6.5833e+03	1.0214e+33
